Year,Month,Region,StatArea,Group,Section,LocationCode,LocationName,Eastings,Northings,Longitude,Latitude,Sample,SourceCode,GearCode,Fish,Length,Weight,Sex,MaturityCode,Age,DualAge,GonadLength,GonadWeight,Period,SampWt
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,40,169,70,F,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,41,174,77,M,3,4,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,42,172,77,F,3,4,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,43,164,64,F,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,44,170,83,M,3,4,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,45,174,71,M,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,46,171,83,M,3,4,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,47,161,67,M,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,48,177,83,F,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,49,169,73,F,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,50,136,34,F,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,51,161,60,M,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,52,185,93,F,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,54,177,85,M,4,4,0,98,13,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,55,165,68,F,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,56,159,63,M,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,58,176,85,F,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,59,198,81,M,4,4,0,114,15,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,60,172,73,M,4,2,0,96,10,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,61,163,64,M,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,62,159,64,M,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,63,190,100,F,3,4,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,64,181,84,F,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,65,164,72,M,4,3,0,90,11,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,66,167,69,F,3,4,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,67,197,123,F,3,5,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,68,184,106,M,4,4,0,109,14,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,69,159,57,M,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,70,138,37,M,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,71,187,99,F,3,4,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,73,164,68,M,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,74,178,85,M,4,3,0,103,9,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,75,197,118,M,3,6,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,76,168,74,F,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,78,183,100,M,4,3,0,108,15,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,79,157,55,M,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,80,150,52,M,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,81,195,112,M,4,5,0,112,14,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,82,183,105,M,4,4,0,105,14,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,83,177,85,F,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,84,162,65,M,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,85,167,66,F,3,4,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,86,158,58,M,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,87,188,101,F,3,4,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,88,164,63,F,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,89,172,73,F,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,90,165,70,M,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,91,170,77,F,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,92,154,50,M,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,94,175,78,M,4,7,0,101,9,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,95,161,67,M,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,96,152,51,F,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,97,190,96,F,3,4,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,98,164,64,M,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,99,154,58,M,4,2,0,86,7,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1183703.666279881,442165.2476379861,-123.493916666667,48.9665,5,6,29,100,169,80,M,4,2,0,100,11,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,1,167,64,F,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,2,167,76,F,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,3,192,107,M,4,6,0,102,16,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,4,191,115,F,3,5,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,5,163,67,F,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,7,161,73,F,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,8,170,90,M,4,4,0,91,12,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,9,185,116,M,4,6,0,92,18,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,10,172,87,F,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,12,170,72,F,3,4,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,13,157,60,F,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,14,166,74,M,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,15,173,83,M,4,3,0,83,11,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,16,186,96,F,3,4,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,17,167,79,M,4,2,0,102,12,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,18,180,98,M,4,3,0,93,11,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,19,173,84,M,4,3,0,86,11,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,20,184,91,F,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,21,168,72,F,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,22,163,69,M,4,3,0,84,8,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,23,166,89,F,4,3,0,85,7,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,24,162,72,F,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,25,203,130,F,3,6,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,26,188,90,M,4,5,0,93,10,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,27,162,63,M,4,2,0,75,8,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,28,190,107,M,4,4,0,95,13,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,29,172,72,F,3,4,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,30,195,115,M,4,4,0,108,15,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,32,176,94,F,4,4,0,88,9,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,33,174,88,F,3,5,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,34,164,67,M,4,3,0,86,6,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,36,170,70,F,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,37,186,116,F,3,4,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,38,180,87,F,3,4,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,39,192,112,F,3,5,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,40,202,126,F,3,5,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,41,167,88,F,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,42,189,96,F,3,4,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,43,195,113,F,3,5,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,44,184,92,F,3,4,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,45,180,94,F,3,4,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,46,158,56,M,4,3,0,82,5,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,47,177,91,M,4,3,0,94,8,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,48,156,59,M,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,49,196,107,M,4,4,0,109,13,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,51,157,69,F,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,52,182,79,F,3,4,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,53,177,90,F,4,3,0,91,9,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,54,159,61,F,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,57,162,72,M,4,3,0,84,8,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,59,172,83,F,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,61,170,67,M,4,3,0,78,7,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,62,183,93,F,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,63,192,97,F,3,4,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,64,152,56,M,4,2,0,79,6,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,65,182,88,M,4,5,0,99,9,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,66,183,103,M,4,3,0,NA,16,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,67,172,82,M,4,4,0,96,12,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,69,180,95,F,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,70,176,89,F,3,4,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,71,167,72,M,4,3,0,94,8,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,72,170,71,F,4,3,0,93,8,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,73,187,102,M,4,4,0,106,16,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,74,156,60,M,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,76,177,88,F,3,5,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,77,194,112,M,4,7,0,100,11,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,78,191,105,F,3,4,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,79,167,69,M,4,2,0,91,8,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,80,168,77,F,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,81,189,117,F,4,4,0,99,12,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,82,198,115,M,4,5,0,106,22,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,83,190,110,M,4,4,0,103,17,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,84,195,126,F,3,4,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,85,176,85,M,3,5,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,86,186,93,F,3,5,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,87,163,67,F,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,88,164,80,F,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,89,175,86,M,4,4,0,93,12,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,90,163,64,F,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,92,168,76,F,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,93,193,118,F,3,4,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,94,184,99,F,3,4,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,95,166,76,M,4,2,0,84,10,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,96,170,79,M,4,4,0,89,13,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,97,186,95,F,3,5,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,98,172,73,M,4,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,99,171,63,M,3,3,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1184968.1369166817,442126.8351352492,-123.4767,48.96575,19,6,29,100,168,69,M,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1182974.069873271,442778.4615193795,-123.503566666667,48.97225,31,6,29,1,184,82,M,4,3,0,92,9,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1182974.069873271,442778.4615193795,-123.503566666667,48.97225,31,6,29,2,130,42,F,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1182974.069873271,442778.4615193795,-123.503566666667,48.97225,31,6,29,5,130,34,F,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1182974.069873271,442778.4615193795,-123.503566666667,48.97225,31,6,29,6,143,52,M,4,2,0,79,6,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1182974.069873271,442778.4615193795,-123.503566666667,48.97225,31,6,29,7,120,33,F,2,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1182974.069873271,442778.4615193795,-123.503566666667,48.97225,31,6,29,8,168,70,F,3,4,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1182974.069873271,442778.4615193795,-123.503566666667,48.97225,31,6,29,9,150,56,M,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1182974.069873271,442778.4615193795,-123.503566666667,48.97225,31,6,29,12,142,46,M,3,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1182974.069873271,442778.4615193795,-123.503566666667,48.97225,31,6,29,13,122,28,U,2,2,0,NA,NA,1,1
2019,11,SoG,29,ESoG,291,3105,"Galiano Is, East side",1182974.069873271,442778.4615193795,-123.503566666667,48.97225,31,6,29,15,155,54,M,4,2,0,74,6,1,1
